"","word","freq"
"14656","slow",4
"14657","slowly",1
"14658","slowlyreestablished",1
"14659","slows",1
"14660","slptorluol",1
"14661","sltq",1
"14662","slum",1
"14663","slurl",1
"14664","sm",1
"14665","smallbusiness",1
"14666","smallerchapter",1
"14667","smart",2
"14668","smastercardfdnorgdisrupting",1
"14669","smastercardfdnorgwpcontentuploads201805reportyouthlivelihoodsfeb2017v2accessible31accessiblepdfmariam",1
"14670","smastercardfdnorgwpcontentuploads201806mcfreporteducationinsupportofsocialtransformationaccessiblepdfnational",1
"14671","sme",2
"14672","smet",1
"14673","smith",6
"14674","smoke",2
"14675","smpe",1
"14676","smsussd",1
"14677","sn",3
"14678","snacks",1
"14679","snakebite",1
"14680","snap",1
"14681","snapscanayls4",1
"14682","snapshot",2
"14683","snatched",1
"14684","snezana",1
"14685","snhu",2
"14686","snowden",1
"14687","snr",4
"14688","snv",1
"14689","soadmission",1
"14690","soars",1
"14691","soas",1
"14692","sobey",1
"14693","soc",1
"14694","soccer",2
"14695","social",105
"14696","social421",1
"14697","socialand",1
"14698","socialcontinents",1
"14699","socialcontract",1
"14700","socialfacebook",1
"14701","socialfor",1
"14702","socialimpact",1
"14703","socialinsights",1
"14704","socialising",1
"14705","socially",2
"14706","socialreciprocated",1
"14707","societal",3
"14708","societies",6
"14709","societiesour",1
"14710","societieswe",1
"14711","societiesyouth",1
"14712","society",48
"14713","societychampioning",1
"14714","societyguided",1
"14715","societynongovernmental",1
"14716","societyprogressively",1
"14717","societythrough",1
"14718","socio",1
"14719","socio26",1
"14720","socioeconomic",20
"14721","sociology",1
"14722","soexample",1
"14723","soft",1
"14724","software",3
"14725","sogadji",1
"14726","soil",8
"14727","sojdto",1
"14728","solar",5
"14729","solaran",1
"14730","sold",1
"14731","soldiers",2
"14732","sole",2
"14733","solely",1
"14734","solemnly",1
"14735","solicitation",1
"14736","solid",1
"14737","solidarity",1
"14738","solomon",3
"14739","solomonmartey",1
"14740","solution",5
"14741","solutions",33
"14742","solutionshigher",1
"14743","solutionsincluded",1
"14744","solutionsto",1
"14745","solve",3
"14746","solved",1
"14747","solving",5
"14748","somali",5
"14749","somalia",11
"14750","somalimanaging",1
"14751","somaliregion50",1
"14752","somaliunhcr",1
"14753","someinterviewed",1
"14754","sometimesbuilding",1
"14755","sommaruga",1
"14756","somorinanthropol",1
"14757","son",1
"14758","songs",1
"14759","sonke",1
"14760","sonko",1
"14761","sons",1
"14762","soonavls1diploma",1
"14763","sopenknowledgeworldbankorgbitstreamhandle1098629956highcostofnoteducatinggirlspdfsequence6isallowedy",1
"14764","sopenknowledgeworldbankorghandle1098625779mastercard",1
"14765","sophia",1
"14766","sophies",1
"14767","soptmkgomgijkowoz",1
"14768","sort",1
"14769","sos",1
"14770","sought",2
"14771","sound",1
"14772","sour",1
"14773","source",11
"14774","sources",5
"14775","sourceurl",7
"14776","sourrh",1
"14777","sourworldindataorgliteracydatasourcesreferencesfood",1
"14778","sousa",1
"14779","south",127
"14780","southafrica",1
"14781","southafrican",1
"14782","southasian",1
"14783","southeast",8
"14784","southelf",1
"14785","southern",4
"14786","southnorth",1
"14787","southsouth",1
"14788","southwestern",1
"14789","souzaand",1
"14790","sowe",1
"14791","soweto",1
"14792","sp",2
"14793","space",12
"14794","spaceat",1
"14795","spaceratification",1
"14796","spaces",8
"14797","spacesfor",1
"14798","spackman",1
"14799","spaghetti",1
"14800","spain",1
"14801","span",4
"14802","spanish",2
"14803","spark",2
"14804","spatial",1
"14805","spbpnkujobugracyn",1
"14806","speak",17
"14807","speaker",5
"14808","speakers",2
"14809","speakersghana",1
"14810","speaking",12
"14811","speakingable",1
"14812","speaks",1
"14813","spearhead",1
"14814","spearheading",1
"14815","special",28
"14816","specialadviser",1
"14817","specialafflliates",1
"14818","specialfunds",1
"14819","specialisation",1
"14820","specialised",5
"14821","specialisedvocational",2
"14822","specialist",3
"14823","specialists",2
"14824","specialized",3
"14825","specializedsubjects",1
"14826","specializing",1
"14827","specific",17
"14828","specifically",14
"14829","specificallydefer",1
"14830","specificallyregistration",1
"14831","specificallysecondary",1
"14832","specificities",1
"14833","specifiedperiod",1
"14834","speech",5
"14835","speeches",1
"14836","speed",1
"14837","speedyof",1
"14838","speirs",1
"14839","spell",1
"14840","spelling",7
"14841","spelm",1
"14842","spencer",4
"14843","spend",4
"14844","spends",2
"14845","spent",5
"14846","sphere",3
"14847","spheres",2
"14848","spillovers",1
"14849","spinoff",1
"14850","spira",1
"14851","spirit",12
"14852","spiritat",1
"14853","spiritual",5
"14854","spiro",1
"14855","spite",3
"14856","split",1
"14857","splitsite",7
"14858","spmma1",1
"14859","spoke",2
"14860","spokeme",1
"14861","spoken",2
"14862","sponso",3
"14863","sponsor",2
"14864","sponsored",3
"14865","sponsoring",1
"14866","sponsors",2
"14867","sponsorship",1
"14868","spoor",1
"14869","sport",2
"14870","sports",9
"14871","sportssustainablewastewater",1
"14872","spot",3
"14873","spouses",1
"14874","spread",5
"14875","spring",5
"14876","sprint",1
"14877","spur",3
"14878","spuu",1
"14879","sqnx",1
"14880","sqokjngtostucdvzgmqtndgqojkyjkjvrsmurkgkgugvkosqtuzwtnnovoqugook01234456789",1
"14881","squash",1
"14882","sr",1
"14883","srcharacter",1
"14884","srdsassagovza",1
"14885","sreedhar12",1
"14886","sreliefwebintsitesreliefwebintfilesresources02hnosummary030619pdfwodon",1
"14887","sreliefwebintsitesreliefwebintfilesresources68090pdfunhcr",1
"14888","sresourcecentresavethechildrennetsitesdefaultfilesdocumentsnigeriaeducation1desfinalpdfsave",1
"14889","srhpipxpehmefxjkfwxyozerejye",1
"14890","sri",4
"14891","sroda",1
"14892","srp",4
"14893","srsns",1
"14894","ss1",1
"14895","sscn",2
"14896","ssearchworksstanfordeduview9589160norwegian",1
"14897","ssemata",1
"14898","sskiftcom20190129leaders",1
"14899","ssmuel",1
"14900","st",13
"14901","st12moedugovbdwwwshedgovbdbelize",1
"14902","stability",2
"14903","stable",3
"14904","stablehigher",1
"14905","staf",1
"14906","staff",24
"14907","staff3",1
"14908","staffers",1
"14909","staffulty",4
"14910","staffwork",1
"14911","stage",8
"14912","stages",2
"14913","stake",2
"14914","stakeholder",2
"14915","stakeholderinformation",1
"14916","stakeholders",25
"14917","stakeholders13",1
"14918","stakeholdersin",1
"14919","stakeholderssensitization",1
"14920","stakeholdersthe",1
"14921","stakeholdersto",1
"14922","stakes",2
"14923","stallion",1
"14924","stanbic",1
"14925","stance",1
"14926","stand",10
"14927","standard",5
"14928","standardise",1
"14929","standards",17
"14930","standing",6
"14931","stands",3
"14932","standstill",5
"14933","stanford",1
"14934","stanley",2
"14935","starbucks",1
"14936","stark",1
"14937","starkthat",1
"14938","start",26
"14939","started",19
"14940","starting",13
"14941","starts",2
"14942","starttheir",1
"14943","startup",9
"14944","startupenhance",1
"14945","startups",1
"14946","startupteam",1
"14947","stasgbaub",1
"14948","stated",4
"14949","statement",11
"14950","statements",24
"14951","statemnet",6
"14952","stateprograms",2
"14953","statesand",1
"14954","statesapplication",1
"14955","statesglobally",1
"14956","stateshow",1
"14957","statesif",1
"14958","statesmany",2
"14959","statesprincipal",1
"14960","statessofia",1
"14961","station",6
"14962","stationed",1
"14963","stationery",2
"14964","statistical",1
"14965","statistics",4
"14966","statisticsswwwunhcrorgke857statisticshtmlunhcr",1
"14967","status",19
"14968","statutory",1
"14969","stave",1
"14970","stay",14
"14971","stayed",1
"14972","stayin",1
"14973","staying",1
"14974","stays",1
"14975","stbuldmg",1
"14976","stco3sutcr90tn",2
"14977","stcobfkoptc87p",2
"14978","stcofjrpplnubw",2
"14979","stcoxorbwkbvev",2
"14980","ste",1
"14981","steel",3
"14982","steering",1
"14983","stela",1
"14984","stellenbosch",1
"14985","stem",3
"14986","stemfields",1
"14987","stemming",2
"14988","step",8
"14989","stephane",1
"14990","stephanie",3
"14991","stephen",1
"14992","stephenson",1
"14993","stepmodel",1
"14994","stepped",1
"14995","stepping",1
"14996","steps",8
"14997","ster",1
"14998","stereotypes",2
"14999","sternanne",1
"15000","steve",4
"15001","steven",1
"15002","stewards",1
"15003","stewart",1
"15004","sthelena",1
"15005","sthese",1
"15006","sthl",1
"15007","sthome",1
"15008","sti",2
"15009","stiffer",1
"15010","stiftung",1
"15011","stigma",2
"15012","stillthe",2
"15013","stimulates",1
"15014","stipends",1
"15015","stirlingdr",1
"15016","stis",1
"15017","stjq",1
"15018","stnm",1
"15019","stock",1
"15020","stockholm",1
"15021","stole",1
"15022","stonebridge",2
"15023","stonehage",1
"15024","stood",7
"15025","stop",1
"15026","stoplight",3
"15027","stopped",3
"15028","storage",2
"15029","stories",26
"15030","storiesin",1
"15031","storiesjourney",1
"15032","storiespositive",2
"15033","storiesthe",1
"15034","storiestip",1
"15035","storieswe",1
"15036","storm",1
"15037","story",16
"15038","storyelf",1
"15039","storytelling",2
"15040","stoves",1
"15041","stovestrainees",1
"15042","strain",1
"15043","strained",1
"15044","strands",1
"15045","strangethat",1
"15046","strategic",19
"15047","strategicallyand",1
"15048","strategicdiscussions",1
"15049","strategies",18
"15050","strategieson",1
"15051","strategy",20
"15052","strategyarticlesourceurl",1
"15053","strategyayls10ur",1
"15054","strathclydeemaediong",1
"15055","strauss",1
"15056","strawdermanpeggy",1
"15057","streams",1
"15058","street",10
"15059","streetkingstown",1
"15060","streets",1
"15061","strength",5
"15062","strengthen",21
"15063","strengthened",9
"15064","strengthening",12
"15065","strengtheningreligious",1
"15066","strengtheningthe",1
"15067","strengthenits",1
"15068","strengthenstvet",1
"15069","stress",1
"15070","stressful",1
"15071","stressors",1
"15072","stretch",2
"15073","strict",1
"15074","strictadherence",1
"15075","stricter",1
"15076","strictlyforbidden",1
"15077","strides",2
"15078","strive",1
"15079","strives",1
"15080","striving",2
"15081","strong",18
"15082","stronger",4
"15083","strongevidence",1
"15084","strongly",15
"15085","stroude",1
"15086","structural",6
"15087","structurally",1
"15088","structure",4
"15089","structured",8
"15090","structuredand",1
"15091","structureinfrastructure",1
"15092","structures",5
"15093","structuresome",1
"15094","struggle",9
"15095","struggled",3
"15096","strugglemoe",1
"15097","struggling",1
"15098","strugglingaccess",1
"15099","stu",4
"15100","studen",2
"15101","student",51
"15102","studentcentered",1
"15103","studentleadership",1
"15104","studentloansafricanleadershipacademyorg",1
"15105","studentprograms",1
"15106","students",142
"15107","students4",1
"15108","studentsals",1
"15109","studentsand",1
"15110","studentscovered",1
"15111","studentscovering",1
"15112","studentseducation",1
"15113","studentsfinancial",1
"15114","studentsget",1
"15115","studentsgraduating",1
"15116","studentsi",1
"15117","studentsinclusion",1
"15118","studentsparticipants",1
"15119","studentsrefugee",1
"15120","studentsthere",1
"15121","studentsthese",1
"15122","studentsto",1
"15123","studentsuniversities",1
"15124","studentswho",1
"15125","studentswin",1
"15126","studied",4
"15127","studiedd",1
"15128","studies",40
"15129","studiesbenefits",1
"15130","studiesinsular",1
"15131","studiesmasters",1
"15132","studiessupport",1
"15133","studiessussexprofessorvijith",1
"15134","studiesthe",1
"15135","studiesto",1
"15136","studiestrauma",1
"15137","studio",1
"15138","study",74
"15139","studya",1
"15140","studyaims",1
"15141","studyanalysis",1
"15142","studyand",1
"15143","studyconducted",1
"15144","studyeducation",1
"15145","studyemployment",1
"15146","studygeneral",1
"15147","studygood",1
"15148","studyhighlighted",1
"15149","studying",22
"15150","studyis",1
"15151","studythe",1
"15152","studythemes",1
"15153","studywe",1
"15154","studyworld",1
"15155","stulv",1
"15156","stutv6791u175310wxaliibkcjkc",1
"15157","stuvwxsy",1
"15158","stvlvsutivnvumuvmukmk",1
"15159","stxsonv",1
"15160","stykwmkwmxssmj",1
"15161","style",1
"15162","stylesand",1
"15163","su",3
"15164","suafrikatikkunorgpartner",1
"15165","suafrikatikkunorgwpcontentuploads2017",1
"15166","subadvocate",1
"15167","subhumid",1
"15168","subject",6
"15169","subjectaligned",1
"15170","subjected",1
"15171","subjects",2
"15172","submission",4
"15173","submit",9
"15174","submitted",9
"15175","submitting",3
"15176","subregional",2
"15177","subsaharan",23
"15178","subscribe",1
"15179","subsequent",1
"15180","subsequently",1
"15181","subsidiary",2
"15182","subsidised",1
"15183","subsidized",1
"15184","subsistence",1
"15185","substances",1
"15186","substandard",1
"15187","substantial",5
"15188","substantially",1
"15189","substantive",2
"15190","subtheme",1
"15191","succeed",12
"15192","succeeded",1
"15193","succeeding",3
"15194","succeedpipeline",1
"15195","succeeds",1
"15196","succeedsupport",1
"15197","success",19
"15198","successes",3
"15199","successful",26
"15200","successfulhosting",1
"15201","successfully",16
"15202","successof",2
"15203","successor",1
"15204","suchas",1
"15205","suchgeneration",1
"15206","suchhost",1
"15207","sudan",13
"15208","sudancountry",1
"15209","sudanese",2
"15210","sudanthe",1
"15211","sues",1
"15212","suffer",1
"15213","suffered",1
"15214","sufficiency",2
"15215","sufficient",8
"15216","sufficiently",2
"15217","suggest",3
"15218","suggestions",3
"15219","suicide",1
"15220","suisse",3
"15221","suit",1
"15222","suite",5
"15223","suites",10
"15224","suitesnyerere",1
"15225","suits",1
"15226","summary",7
"15227","summary6",1
"15228","summer",1
"15229","summit",10
"15230","sunesdocunescoorgark48223pf0000265866pdf265866engpdfmultiunited",1
"15231","sunlight",1
"15232","suns",1
"15233","sunshine",1
"15234","supervision",2
"15235","supervisor",1
"15236","supervisors",1
"15237","supnfucuijargnsurmhfqu",1
"15238","supplemental",2
"15239","supplementary",1
"15240","supplementing",1
"15241","supplied",2
"15242","supplier",1
"15243","suppliers",2
"15244","supplies",3
"15245","supply",8
"15246","supplyside",2
"15247","suppo",1
"15248","support",269
"15249","support11",1
"15250","support68",1
"15251","supportala",1
"15252","supported",22
"15253","supportedapplicants",2
"15254","supporters",7
"15255","supportersince",1
"15256","supportgroups",1
"15257","supportincluding",1
"15258","supporting",41
"15259","supportingdisplaced",1
"15260","supportingresearch",2
"15261","supportingthe",2
"15262","supportinternational",1
"15263","supportis",1
"15264","supportive",1
"15265","supportmost",1
"15266","supportof",1
"15267","supportrefugees",1
"15268","supports",24
"15269","supportscapacity",1
"15270","supportsderived",1
"15271","supportsolutions",1
"15272","supportsthere",1
"15273","supportstill",1
"15274","supportsto",1
"15275","supportunaware",1
"15276","supposed",2
"15277","suppress",1
"15278","sur",1
"15279","surface",1
"15280","surfaced",1
"15281","surfaceup",1
"15282","surgery",1
"15283","suri",1
"15284","surmount",2
"15285","surname",1
"15286","surpass",1
"15287","surplus",1
"15288","surprise",1
"15289","surprised",1
"15290","surreal",1
"15291","surrey",1
"15292","surrey2017",1
"15293","surreyram",1
"15294","surrounded",1
"15295","surrounding",6
"15296","surroundings",1
"15297","survey",21
"15298","surveying",1
"15299","surveys",8
"15300","survivalthese",1
"15301","survive",1
"15302","survived",3
"15303","survivor",2
"15304","survivors",5
"15305","susan",4
"15306","susceptible",1
"15307","susman",1
"15308","sussexdr",1
"15309","sussexprofessor",1
"15310","sustain",5
"15311","sustainability",9
"15312","sustainabilitylondon",1
"15313","sustainabilityones",1
"15314","sustainabilitythe",1
"15315","sustainable",68
"15316","sustainable4",1
"15317","sustainableagricultural",1
"15318","sustainableand",1
"15319","sustainabledevelopment",3
"15320","sustainabledevelopmentb",1
"15321","sustainabledevelopmenton",1
"15322","sustainabledevelopmentsubmitted",1
"15323","sustainablein",1
"15324","sustained",13
"15325","sustaining",1
"15326","sustainingcommonwealth",1
"15327","sustc1inc1bje",1
"15328","suu",1
"15329","suva",1
"15330","suyqn",1
"15331","suzanne",1
"15332","svwxyxwzxyxzhaba",1
"15333","svwxyxwzxyxzhxwaltqeshu",1
"15334","sw",2
"15335","swahili",1
"15336","swamy",1
"15337","swarmheartworldwideorgclimatechangesubmitted",1
"15338","swaziland",1
"15339","sweaters",1
"15340","swebarchiveorgweb",1
"15341","swebarchiveorgweb20170710050237",1
"15342","sweden",1
"15343","swersky",1
"15344","swift",2
"15345","swimmer",1
"15346","swimming",1
"15347","swiss",2
"15348","switzerland",3
"15349","swombo",1
"15350","swosqnmlonv",1
"15351","swwwaauworgwhatwedoeducationalfundingandawardsinternationalfellowships100yearanniversarymeet",1
"15352","swwwaccordorgzaajcrissuestheinternationalcriminalcourtandtheafricanunionedroos",1
"15353","swwwaccordorgzaajcrissuestheinternationalcriminalcourtandtheafricanunionyouth4peace",1
"15354","swwwafdborgfileadminuploadsafdbimageshigh5sjobyouthafricajobyouthafricapdfaljazeera",1
"15355","swwwafdborgfileadminuploadsafdbto",1
"15356","swwwafricanewscom20170815hivaidsisnomoretheleadingcauseofdeathinafricaavert",1
"15357","swwwafrowhointhealthtopicschildhealthakwei",1
"15358","swwwaljazeeracomnews201804rwandakagameaccusesiccbiasafrica180429050656022htmlshilaho",2
"15359","swwwaljazeeracomprogrammescountingthecost201902youngunemployednigeria190216073358024htmlalalami",1
"15360","swwwavertorgprofessionalshivsocialissueskeyaffectedpopulationsyoungpeoplechelala",1
"15361","swwwbbccomnewsadvocate",1
"15362","swwwbrookingsedublogafricainfocus20190306raisingthevoiceofyoungpeopleingovernanceponcian",1
"15363","swwwbrookingseduwpcontentuploads201606201102idpunescoferrisepdfgender",1
"15364","swwwcdnoxfamorgs3fspublicfileattachmentscrinequalityinnigeria170517enpdfsave",1
"15365","swwwcounterpunchorg20190312improvinghealthinafricaelkman",1
"15366","swwwdevexcomorganizationsafricanyouthi",1
"15367","swwwdhsprogramcompubspdffr328fr328pdfcentre",1
"15368","swwwdwcomendualcitizenshipinafricabenefitsoutweighdisadvantagesa47276279sefakor",1
"15369","swwwfmrevieworgsitesfmrfilesfmrdownloadseneducationdisplacementalalamipdfbetts",1
"15370","swwwforbescomsitesjennysplitter20190812whattheuberoftractorsmeansforthefutureofagtechinafrica17189b745b7cunited",1
"15371","swwwgageodiorgwpcontentuploads201906refugeesidppolicynotewebpdfgladwell",1
"15372","swwwglobalpartnershiporgeducationsustainable",1
"15373","swwwhrworgnews20170616development",1
"15374","swwwhrworgsitesdefaultfilesreportpdfnigeria0416webpdfinternational",1
"15375","swwwicrcorgendownloadfile72613irrc9916pdfinternal",1
"15376","swwwidrccasitesdefaultfilessp",1
"15377","swwwiiedorgtideturningforafricasminingdeals",1
"15378","swwwiloorgafricaareasofworkyouthemploymentlangenindexhtmisokpan",1
"15379","swwwiloorgglobalpublicationsbooksglobalemploymenttrendswcms598669langenindexhtm82",1
"15380","swwwiofcafricaorgenapproach",1
"15381","swwwknomadorgsitesdefaultfiles201712knomad20study20120part20ii20refugees20right20to20work2020an20assessmentpdf86",1
"15382","swwwmandelawashingtonfellowshiporgfrequentlyaskedquestions",2
"15383","swwwpewresearchorgglobalinteractivesinternationalmigrantsbycountryfröhlich",1
"15384","swwwrscoxacukfilesfiles1refugeeeconomies2014pdfcentral",1
"15385","swwwrscoxacukfilesnewsrefugeeeconomiesugandajan2019pdfbetts",1
"15386","swwwunhcrorg5d034c3e7devictor",1
"15387","swwwunhcrorgkewpcontentuploadssites2201812kisedpkalobeyeiintegratedsocioecondevprogrammepdfunhcr",1
"15388","swwwunhcrorgsteppingupwpcontentuploadssites76201909educationreport2019finalweb5pdfunhcr",1
"15389","swwwuniceforgreportsequitableaccessqualityeducationinternallydisplacedchildrenunited",1
"15390","swwwunorgafricarenewalleaders",1
"15391","swwwunorgafricarenewalmagazineapril2018july2018nurturingyoungleadersniang",1
"15392","swwwunorgendevelopmentdesapopulationmigrationdataestimates2docsmigrationstockdocumentation2017pdfunited",1
"15393","swwwweforumorgagenda201506whyafricashouldfocusonqualityineducationsubmitted",1
"15394","swwwwhointmalariamediaworldmalariareport2018enunicef",1
"15395","swwwwhointnewsroomfactsheetsdetailchildrenreducingmortalityafrica",1
"15396","swwwworldrefugeecouncilorgsitesdefaultfilesdocumentswrccalltoactionpdfchungong",1
"15397","swwwyouth4peaceinfopracticenoteypssubmitted",1
"15398","swxkql",1
"15399","sx",4
"15400","sxqsn",1
"15401","sxqtqsn",1
"15402","sxsqrsnpuwsn",1
"15403","sy",1
"15404","syalistategov",2
"15405","sybil",1
"15406","sydney",1
"15407","sylvia",1
"15408","symijklmnojnprstupjlvsuwxyszjnknsnjvkjzsojzvuvlvjlvnmlsmptxjlm",1
"15409","sympathetic",1
"15410","symposium",17
"15411","symposiumbe",1
"15412","symptoms",1
"15413","syndrome",2
"15414","synonymous",1
"15415","synthesis",2
"15416","synthetic",1
"15417","syrac",1
"15418","sys",1
"15419","system",46
"15420","system3",1
"15421","systematic",1
"15422","systematically",1
"15423","systemhow",1
"15424","systemic",5
"15425","systemrecommend",1
"15426","systems",23
"15427","systems1",1
"15428","systemschange",1
"15429","systemsfinancingafricasyouthentrepreneursexpansion",1
"15430","systemsfor",1
"15431","systemsheps",1
"15432","systemshigher",1
"15433","systemslevel",1
"15434","systemtogether",1
"15435","systemunv",1
"15436","szimbabwe",1
"15437","t1",1
"15438","t11",1
"15439","t1hrusl1",1
"15440","t1jkk1it",1
"15441","t1tt",1
"15442","t1tuj",1
"15443","t331",1
"15444","t389",1
"15445","t4u1ly",1
"15446","ta",3
"15447","table",6
"15448","tablehostcommunities",1
"15449","tables",1
"15450","tablessesaunorgunpdwpppublicationsfileswpp2017keyfindingspdfunited",1
"15451","tableti",1
"15452","tabletyes",1
"15453","tablewomen",1
"15454","tackle",5
"15455","tackledbridge",1
"15456","tackles",1
"15457","tacklethe",1
"15458","tackling",3
"15459","tactful",1
"15460","tactics",1
"15461","taction",1
"15462","tadele",1
"15463","tafadzwa",1
"15464","tafadzwaduker17",1
"15465","tahli",1
"15466","tailoring",1
"15467","taiwan",1
"15468","taiwo",1
"15469","takalani",1
"15470","take6",1
"15471","takeand",1
"15472","takepotential",1
"15473","takes",3
"15474","takesome",1
"15475","takesthe",1
"15476","takesto",1
"15477","taki17",1
"15478","taking",27
"15479","talaat",1
"15480","talent",6
"15481","talented",4
"15482","talentedindividuals",1
"15483","talents",4
"15484","talk",5
"15485","talking",2
"15486","talks",2
"15487","tamale11",1
"15488","tamir",1
"15489","tana",2
"15490","tanatsei",2
"15491","tangible",2
"15492","tanteenst",1
"15493","tanzania",14
"15494","tanzanian",2
"15495","tanzanias",1
"15496","tanzaniaskills",1
"15497","tapera",1
"15498","tapiwa",3
"15499","tara",1
"15500","tarawa",1
"15501","tarawally",1
"15502","target",8
"15503","targetconstituencywe",1
"15504","targeted",10
"15505","targeting",4
"15506","targetingof",1
"15507","targetingyoung",1
"15508","targets",16
"15509","task",5
"15510","tasks",2
"15511","taste",1
"15512","tata",1
"15513","tatelman",2
"15514","tatenda",1
"15515","taught",7
"15516","taxation",1
"15517","taxes",3
"15518","taxi",1
"15519","taylor",1
"15520","taz",1
"15521","tazfhoyyiyztzzbzqfqbtcztrtiiztqrbfqitiqh",1
"15522","tb9",1
"15523","tbas",1
"15524","tbt",1
"15525","tbtaz",1
"15526","tc",2
"15527","tcro",1
"15528","tdt",1
"15529","te",1
"15530","tea",1
"15531","teach",10
"15532","teacher",9
"15533","teachers",22
"15534","teaches",3
"15535","teaching",13
"15536","teachingdevelopment",1
"15537","team",41
"15538","team60",1
"15539","teaming",1
"15540","teams",5
"15541","teamthe",2
"15542","teamwork",1
"15543","tech",10
"15544","techn",1
"15545","technical",24
"15546","technicalagriculture",1
"15547","technicaland",1
"15548","technically",1
"15549","techniques",1
"15550","technological",3
"15551","technologically",1
"15552","technologies",8
"15553","technology",35
"15554","technology1",1
"15555","technology2",1
"15556","technologye",1
"15557","technologymonira",1
"15558","technologyprofessor",1
"15559","technologyrole",1
"15560","ted",6
"15561","teddy",1
"15562","teenage",1
"15563","teenagepregnancies",1
"15564","teenpregnancy",1
"15565","teens4wildliferemotely",1
"15566","tekassim",1
"15567","tel",36
"15568","tel27",1
"15569","telecom",1
"15570","telecommunications",3
"15571","telecommunicationsorganisationanthony",1
"15572","telecoms",2
"15573","telephone",1
"15574","television",1
"15575","tem",1
"15576","tembisa",2
"15577","tembo",3
"15578","temple",2
"15579","temporarily",3
"15580","temporary",3
"15581","ten",9
"15582","tend",4
"15583","tender",1
"15584","tendsbarrier",1
"15585","tens",1
"15586","tensions",2
"15587","tensionsthe",1
"15588","tenth",5
"15589","tenure",1
"15590","tenuregender",1
"15591","ter",1
"15592","tererai",1
"15593","term",5
"15594","termed",1
"15595","terms",19
"15596","termsthe",1
"15597","terrible",1
"15598","terrorism",2
"15599","terry",1
"15600","tertiary",15
"15601","tertiaryinstitution",1
"15602","test",5
"15603","tested",1
"15604","testimonials",2
"15605","testimony",1
"15606","testing",3
"15607","testingand",1
"15608","tests",5
"15609","text",2
"15610","textbooks",2
"15611","tf1emselves",1
"15612","tfjepyfhejvgkx",1
"15613","tfp",1
"15614","tgpa",1
"15615","thabiso",1
"15616","thananyone",1
"15617","thanincreasing",1
"15618","thanked",1
"15619","thankful",1
"15620","thanksgiving",1
"15621","thanksthis",1
"15622","that1",3
"15623","that3",1
"15624","thatabroad",1
"15625","thatand",1
"15626","thatapproximately",1
"15627","thatclimate",1
"15628","thatconnects",1
"15629","thatcontribute",1
"15630","thatcould",1
"15631","thatcourses",1
"15632","thatdevelop",1
"15633","thateach",1
"15634","thatemployment",1
"15635","thatfull",1
"15636","thathighlight",1
"15637","thatin",1
"15638","thatinto",1
"15639","thatkey",1
"15640","thatmost",1
"15641","thatneeds",1
"15642","thatnoting",1
"15643","thatopportunities",1
"15644","thatprovides",1
"15645","thatthan",1
"15646","thatthat",1
"15647","thatthe",2
"15648","thatthey",1
"15649","thatthis",2
"15650","thdt",1
"15651","the16th",1
"15652","the20th",1
"15653","the29",1
"15654","the36",1
"15655","the4",1
"15656","the50",1
"15657","the51",1
"15658","the7",1
"15659","thea",1
"15660","theabovementioned",1
"15661","theactions",1
"15662","theadministered",1
"15663","theadvancement",1
"15664","theafrica",3
"15665","theafrican",6
"15666","theaimed",1
"15667","thealastoryafricanleadershipacademy",1
"15668","thealumni",1
"15669","thean",1
"15670","theand",2
"15671","theapplication",2
"15672","theare",2
"15673","theatre",2
"15674","thebenefit",1
"15675","thebest",1
"15676","thec",1
"15677","thecampaignthe",1
"15678","thechangemakers",1
"15679","thechild",1
"15680","theclassroom",1
"15681","theclimate",1
"15682","thecommunities",2
"15683","thecommunity",1
"15684","thecompetition",1
"15685","thecompleted",1
"15686","thecomplexities",1
"15687","thecomprehensive",1
"15688","theconference",2
"15689","theconnections",1
"15690","thecontagious",1
"15691","thecontinent",5
"15692","thecontinent32",1
"15693","thecontinents",3
"15694","theconvergence",1
"15695","theconversati",1
"15696","theconversationcomafricanwomenaremoreactiveinpolitics",1
"15697","thecoronavirus",2
"15698","thecountries",2
"15699","thecreation",1
"15700","thecurriculum",1
"15701","thedangers",1
"15702","thedecisionmaking",1
"15703","thedegrade",1
"15704","thedelivery",1
"15705","thedemographic",1
"15706","thedeveloping",3
"15707","thedevelopment",1
"15708","thediaspora",2
"15709","thedifference",1
"15710","thedigitals",1
"15711","thediploma",1
"15712","thedirector",1
"15713","thedisruptions",1
"15714","theduring",1
"15715","theem",1
"15716","theemployment",1
"15717","theend",1
"15718","theenvironment",1
"15719","theenvironmental",1
"15720","theestablishment",1
"15721","theeven",1
"15722","theevent",1
"15723","theexecutive",1
"15724","thefact",1
"15725","thefellowship",1
"15726","thefemale",1
"15727","thefifth",1
"15728","thefirst",2
"15729","thefocus",1
"15730","thefollowing",1
"15731","thefootsteps",1
"15732","theform",1
"15733","theforthcoming",1
"15734","theft",1
"15735","thefull",2
"15736","thefuture",1
"15737","thegcr",1
"15738","thegenerosity",1
"15739","theglobal",4
"15740","thegreat",1
"15741","theheads",1
"15742","thehigher",1
"15743","thehighly",1
"15744","thehumanitarian",1
"15745","thei",1
"15746","theimplement",1
"15747","theimplementation",1
"15748","thein",1
"15749","theinaugural",1
"15750","theincreasing",1
"15751","theincredulity",2
